patient	TCGA-G9-6343-01	TCGA-G9-6364-01	TCGA-KK-A7B3-01	TCGA-KK-A8ID-01	TCGA-EJ-7125-01	TCGA-G9-7510-01	TCGA-EJ-5522-01	TCGA-2A-A8VX-01	TCGA-G9-6365-01	TCGA-HI-7170-01	TCGA-KK-A59V-01	TCGA-G9-6378-01	TCGA-V1-A9OT-01	TCGA-V1-A8MF-01	TCGA-EJ-8469-01	TCGA-G9-6347-01	TCGA-EJ-5518-01	TCGA-G9-6339-01	TCGA-J4-8200-01	TCGA-J9-A8CM-01	TCGA-G9-6370-01	TCGA-YL-A8SP-01	TCGA-EJ-5514-01	TCGA-VP-A875-01	TCGA-EJ-5515-01	TCGA-HI-7168-01	TCGA-YL-A8HJ-01	TCGA-X4-A8KQ-01	TCGA-EJ-5499-01	TCGA-HC-7233-01	TCGA-V1-A9OH-01	TCGA-EJ-5495-01	TCGA-YL-A8SF-01	TCGA-KK-A6E4-01	TCGA-J4-A83N-01	TCGA-HC-7736-01	TCGA-YL-A9WI-01	TCGA-KC-A4BL-01	TCGA-YL-A9WJ-01	TCGA-EJ-7792-01	TCGA-ZG-A9L9-01	TCGA-YL-A8HM-01	TCGA-V1-A9O5-01	TCGA-EJ-7794-01	TCGA-G9-6379-01	TCGA-G9-6351-01	TCGA-V1-A9OX-01	TCGA-KK-A7B4-01	TCGA-EJ-5524-01	TCGA-V1-A9OL-01	TCGA-CH-5751-01	TCGA-V1-A8MU-01	TCGA-2A-A8VO-01	TCGA-EJ-5510-01	TCGA-V1-A8WL-01	TCGA-EJ-7791-01	TCGA-EJ-5512-01	TCGA-YL-A8HL-01	TCGA-VP-A87J-01	TCGA-VP-A87K-01	TCGA-EJ-A46F-01	TCGA-EJ-5521-01	TCGA-G9-6363-01	TCGA-HI-7169-01	TCGA-EJ-A65F-01	TCGA-EJ-8470-01	TCGA-VN-A88P-01	TCGA-EJ-A8FS-01	TCGA-EJ-5506-01	TCGA-YL-A8SK-01	TCGA-J4-A67N-01	TCGA-M7-A722-01	TCGA-KK-A59Z-01	TCGA-YL-A8SC-01	TCGA-KK-A7B2-01	TCGA-KK-A7AU-01	TCGA-KK-A7AZ-01	TCGA-G9-6366-01	TCGA-HC-7079-01	TCGA-2A-AAYO-01	TCGA-YL-A8SI-01	TCGA-EJ-5531-01	TCGA-EJ-5519-01	TCGA-EJ-A7NN-01	TCGA-KK-A59X-01
category	aliveafter36	aliveafter36	diespre24	aliveafter36	aliveafter36	aliveafter36	aliveafter36	aliveafter36	aliveafter36	aliveafter36	aliveafter36	aliveafter36	diespre24	aliveafter36	aliveafter36	aliveafter36	aliveafter36	aliveafter36	aliveafter36	diespre24	aliveafter36	aliveafter36	aliveafter36	aliveafter36	aliveafter36	aliveafter36	aliveafter36	aliveafter36	aliveafter36	aliveafter36	aliveafter36	aliveafter36	aliveafter36	aliveafter36	diespre24	aliveafter36	aliveafter36	diespre24	aliveafter36	aliveafter36	diespre24	aliveafter36	diespre24	aliveafter36	aliveafter36	aliveafter36	aliveafter36	diespre24	diespre24	diespre24	diespre24	aliveafter36	aliveafter36	aliveafter36	aliveafter36	aliveafter36	aliveafter36	aliveafter36	aliveafter36	diespre24	diespre24	aliveafter36	aliveafter36	aliveafter36	diespre24	aliveafter36	aliveafter36	diespre24	aliveafter36	aliveafter36	diespre24	diespre24	aliveafter36	diespre24	diespre24	diespre24	aliveafter36	aliveafter36	diespre24	aliveafter36	aliveafter36	aliveafter36	aliveafter36	diespre24	aliveafter36
mbio-Balneola	3.6626567266	1.6666755015	1.8802617232	1.9902384479	2.3892562743	2.2537437912	1.9880394314	3.4968498252	3.7315820045	2.5399303068	1.6203543819	2.061584392	1.6018502373	2.2761420494	3.1506933834	1.2653269338	1.7574966637	2.4707130807	2.052845633	2.1103953768	3.7291687886	2.2409324023	2.2839438695	2.2339091949	2.2851685084	2.2262680128	2.1550626035	1.7664045884	2.1009947331	2.433177029	2.5952020817	2.3111105987	2.1973955658	2.1346604965	2.24498307	1.8871304273	2.4825661605	2.3545584747	2.3266686162	2.1707060043	1.9990242948	2.2610788724	2.001680503	2.340183425	1.4256272387	1.8656641421	1.9908006741	2.2817430819	2.2831093623	2.1888944064	2.334063117	1.9234077045	2.2499103493	2.3802907271	2.0878490969	1.7785494601	2.7613038715	2.1924998221	2.489415655	2.2325354362	1.9058674704	2.150240005	3.0823045839	1.8650355021	2.3755714168	1.575889	2.331337814	2.160077437	2.0920144959	2.1003755481	2.091136348	2.3653447772	2.0543901112	1.9781160313	2.3927862454	2.5552609764	2.1302410286	2.1051141714	2.0564202052	2.0852861499	2.6816230995	2.9454358682	2.1382991718	2.1516662012	2.2215654353
mbio-Methanosaeta	0.7385606657	0.3275419413	2.1604924209	0.6855066449	1.0853045996	0.914610231	2.2690502574	0.6434749937	0.8074859436	1.4022045905	1.9005850796	0.7224508318	0.6038778036	1.2781696156	1.8467417087	1.5111558743	2.7754730839	1.1315795205	3.4967686635	2.6608917902	0.8050727277	3.7924404992	0.9799921948	2.2985454084	3.3031449286	1.0885422964	2.484178279	1.2602593347	3.6043979805	1.0020125809	1.597229648	2.5921214248	0.9415487406	2.4148911942	0.8815511784	2.7778940741	2.811681836	2.7929544344	2.6557842917	0.8667543297	2.7522673255	1.0052320472	2.58867057	1.0362317503	0.0864936785	0.5265305819	0.9928282403	0.9770112789	0.9791576876	1.1909219726	2.4521047683	0.9254352708	0.9814980185	1.0763390525	1.0898766631	3.9340294041	1.4573521968	2.5216154977	2.5540518685	2.2971716497	0.6019157957	3.1682164253	1.7431710237	0.7273097857	1.0716197421	0.2719373253	1.179897947	2.441088263	2.3730253219	0.844528723	0.7277044565	0.9048420735	2.3346208089	0.7222692061	2.6730169431	1.2505291733	2.4104717263	4.4664203293	2.2102182578	0.8168738191	3.010738775	1.6414841935	3.156275592	3.6550694486	2.501796133
mbio-Candidatus_Ishikawaella	1.6935605398	1.2825418153	1.4974180272	1.607394752	2.064984413	3.4545726058	1.6637675702	1.8586588124	1.7624858176	2.2872337503	2.8224731866	1.6774507058	1.3916263064	2.0659181184	2.8264215221	0.8811932477	1.4332248025	2.0865793946	1.7533100296	1.9250866563	3.3450351025	1.969626345	1.9596720082	1.8407945136	1.9608966471	1.9735714563	1.8837565462	2.984773329	1.7767228719	2.1519084465	2.3849781508	1.9868387375	1.9260895085	1.7518168005	1.9454474665	1.6058618449	2.2112601031	2.2683099106	2.0553625588	1.8464341431	3.0070637546	1.9897728151	1.7914565721	2.0159115637	1.0414935525	1.481530456	1.7805767432	1.898899386	1.958837501	1.9786704754	2.2139432904	1.7131837736	2.1966818372	2.0560188659	1.8776251659	1.4542775989	2.4370320102	1.9211937648	2.0963009737	1.8394207549	1.5815956091	1.8259681438	4.2831333985	1.6123389456	2.0512995556	1.2516171387	2.1170912992	1.8358055757	1.7677426346	1.8290694908	1.7916007446	1.8816516126	3.2565089159	1.7068099739	2.0099425494	2.1724172804	1.7473973326	1.7209804853	1.7751516227	2.0320576378	2.4103170422	2.621164007	1.8140273106	1.82739434	1.8387217393
mbio-Thioflavicoccus	6.5420416808	6.1310229564	6.4278830251	6.5378597499	6.822768159	8.3030537468	6.4215513161	6.5829040264	6.6109669587	7.2719405268	6.1679756838	8.1108943476	6.1814972366	6.8557890487	7.584205268	5.7296743887	6.1910085484	8.5200230364	8.2400989161	6.9134922871	8.1935162436	6.926624683	6.7174557542	7.1116040721	6.718680393	6.9582782327	6.8407548841	7.3619827491	6.5345066178	7.0258580033	7.174849081	6.7446224834	6.8830878464	6.6822817984	6.8472738523	8.0647739024	7.1682584411	7.1576553851	7.0123608968	6.604217889	6.5732939928	8.5317336538	6.5813275023	6.7736953096	5.8899746936	6.330011597	8.1554101741	6.8293643839	6.7166212469	6.7685414057	6.7701012021	8.0880172045	6.9209270512	6.8138026118	6.6674960962	6.2120613448	7.1948157561	6.8781921028	7.3671105323	8.6951928142	6.339379355	6.5837518897	7.5466520388	6.597045722	6.8090833015	6.0094008846	7.0244313521	6.5935893216	6.5255263805	6.7860678288	6.6934271304	6.9019120178	6.6020114131	6.6638083119	6.9404075474	7.1028822783	6.6778623305	6.5694616263	6.6491011795	6.7563028518	7.3673153801	7.3789477529	6.5718110565	6.5851780859	6.7691867372
mbio-Desulfobacter	3.3719215826	1.3759403574	1.8124134031	1.9223901278	2.2621825189	1.9630086471	3.4459281767	2.1686755619	1.8558843597	2.3998017601	3.1374685625	1.7708492479	1.5975961106	2.2718879226	3.023619628	0.9745917898	4.4377778303	5.3499029381	1.9265521432	1.9810143801	5.0233961453	3.7149306568	2.1568701141	2.0290904388	2.158094753	2.086139466	2.0440983572	2.1250588609	1.9739209777	3.8179728119	2.5909479549	2.1840368433	3.6713938203	2.0668121764	2.1186895802	5.3874034277	2.3716019142	2.5150924346	2.2157043699	2.0436322489	2.042585133	2.1501146262	1.9974263763	2.2131096696	4.8353318128	3.1598914988	5.1564715488	3.7988572626	2.1560356069	2.1846402796	2.2416470398	1.9191535778	5.3140535087	2.2532169717	2.0835949701	3.2364382055	2.6342301161	2.0815355759	2.2845968989	3.6126791808	1.778793715	4.3450943445	2.7915694398	1.7249069553	2.2484976614	3.0337777453	2.24805771	2.0330036816	1.9649407404	1.9894113019	1.9648428582	3.6492515223	1.9865417911	1.867151785	2.3249379253	2.4874126563	2.0623927085	1.8143790274	4.1781815823	2.3420743873	4.155621354	2.8183621128	4.3331535113	2.0245924458	2.1537171152
mbio-Thermorudis	4.1090105722	1.3760637529	1.7256694595	1.8356461843	2.2527979465	1.9631320426	1.8515811036	1.311288989	1.8560077552	5.1125251565	1.4657621182	3.3559351441	3.3347232127	4.0090150247	3.0142350556	3.7820701073	1.6210383359	2.1801013321	1.7553243482	3.2411426107	1.8535945393	1.6827410273	2.1474855417	1.8868244251	2.1487101806	1.9915079403	1.5968712284	1.135092066	1.9645364053	2.2349968663	2.0061469621	2.1746522709	1.6392041907	1.9800682328	1.9474617851	1.6889502646	1.9243747854	2.4335023193	1.7684772411	2.0342476766	3.726757123	1.7028874974	1.4126253835	2.2037250972	1.1350154901	1.5750523935	1.4017455545	2.1271508183	2.1466510345	1.5998392868	2.1440286169	1.3343525849	3.9712401087	2.2438323994	1.4987939773	1.6420911324	2.6248455437	1.6343084471	2.1423308852	1.8854506664	1.7694091426	2.0137816773	2.7916928353	5.0897070483	2.239113089	1.4394306722	2.2126165099	3.6085816099	1.9555561681	3.864112268	1.7936150632	2.0536670281	1.8997978475	1.4199246562	4.5601220766	2.4006687127	1.9756487649	3.3994649236	1.8582400425	1.4846878144	3.7083942252	2.8089775404	2.001840844	2.0152078734	4.3889012665
mbio-Butyricicoccus	2.2100120582	1.7989933338	2.1009543719	2.2109310967	2.5797478874	2.3860616235	2.1785310445	2.2343751894	2.2789373361	2.7523982586	1.8410470306	2.1939022243	1.7477148404	2.4220066525	3.3411849965	1.3976447662	1.9479882768	2.6030309131	2.2280283705	2.1246960888	2.2765241203	2.372637744	2.4744354826	3.8136088815	2.4756601215	2.4387359645	2.2867679452	1.956812245	2.2914863462	2.6041982845	2.7410666848	2.5016022118	2.3291009075	2.3553531452	2.4201658074	2.0581516828	2.6142715022	2.6440262876	4.0433364586	2.3611976174	2.1894319514	2.3927842141	4.469473201	2.5306750381	1.557945071	1.9979819744	2.1366652772	2.5024357307	2.4736009754	4.6566871044	2.1086559778	2.0692723076	2.5723982142	2.5707823402	2.2337137	1.9690410732	2.9517954846	2.3242051638	2.484152841	2.2272726222	2.0963590835	2.3407316181	3.2146224162	2.0775034538	2.5660630299	1.7663806131	2.4252073733	2.3505690501	2.282506109	2.2320808898	2.2663190855	2.4043843696	2.2750827599	2.109821373	2.6134788941	2.7759536251	2.3509336773	2.2374320038	2.2274414607	2.4077740149	2.8133284412	3.1359274813	2.3287907849	2.3421578143	2.442258084
mbio-Marinovum	1.953860125	1.5428414005	1.7549442858	1.8649210106	2.2885390856	3.714872191	1.8873222427	1.7837740784	2.0227854028	2.376747262	1.4950369445	1.937750291	1.40816288	2.082454692	3.0499761947	4.3114178343	3.9787075699	2.3468789798	1.9558556362	1.9822821307	2.020372187	1.9954145265	2.1832266808	2.160631984	2.1844513197	2.0630849679	3.4945072284	1.6382913423	2.0002775444	2.3241913809	2.4015147243	2.21039341	1.95187769	2.0093430591	2.1479930732	1.7781447792	2.2370482847	2.1273850723	2.0811507404	2.0699888157	1.8709110487	2.0155609966	1.8079931457	2.2394662363	1.3017931377	1.7418300412	1.7971133167	2.1564256446	2.1823921736	1.995207049	2.1843291627	1.7297203471	2.1217971032	3.8645360392	1.8941617395	1.6778322714	2.6605866828	1.9469819463	2.4161384442	2.1592582254	1.8051502817	3.6344853171	2.958470483	1.7018524572	2.2748542281	1.4751718113	2.2572073139	2.0593602483	1.9912973072	3.4398201731	1.9941463512	2.1839428194	1.9290726738	1.7325981555	2.267468808	2.429943539	2.0049235912	1.9812800705	1.9474345571	1.9571729038	2.4361052237	2.8447186795	2.0375819831	2.0509490125	2.0962479979
mbio-Gemmatirosa	2.0469295307	-0.686017289	-0.309643677	-0.199666952	0.0565795311	-0.098948999	-0.344637312	0.1332472781	-0.206073286	0.1723249567	-0.569551018	2.0308196968	-0.223399209	0.4508926026	0.8180166402	0.4975966445	-0.57518008	0.1180202907	1.516175488	0.4638355388	6.095294246	0.359563305	-0.048732874	0.1212710546	1.5374542659	-0.141337337	0.2736935062	2.8657712986	1.3532804906	0.2919558406	0.769952635	-0.021566144	0.3160264685	-0.055244904	0.1233504242	-0.254090761	0.6011970631	0.6315991104	0.4452995188	-0.161970739	-0.079602099	0.3797097751	0.1764310563	0.0075066818	2.5323660673	-0.487028648	0.1655512273	0.0918376818	-0.049567381	0.3636449596	0.2207018062	0.0981582578	0.4712703029	0.0476139839	1.8475621508	-0.554127283	0.4286271283	0.3111307248	0.3767775147	0.1198972959	-0.426809273	-0.182436738	0.7296117939	-0.502569848	0.0428946736	-0.756787743	0.1697297267	-0.172599306	-0.240662247	1.8039689515	-0.030496298	0.1708621764	2.6718396331	0.0967469339	0.2028808452	0.3653555762	-0.059664372	-0.247578619	-0.084800983	0.3066461036	2.3852165029	0.612759125	-0.194377571	-0.181010542	0.0316600351
mbio-Oleiagrimonas	1.6494245254	1.238405801	1.460146761	3.1550859865	1.8471161857	1.8254740907	1.4458993428	1.7715504355	1.7183498033	2.1466249204	1.2002394197	1.6333146915	1.3125321769	1.9868239889	2.6085532948	0.8370572333	1.2153565752	2.0424433802	1.7035261655	1.8379782794	1.7159365874	1.8511106753	1.7418037809	2.0003863737	1.7430284198	1.8329626263	1.7652408765	1.4939874911	1.5588546445	2.0312662061	2.3058840212	1.7689705102	1.8075738388	3.299508035	1.8956636024	1.4852196044	2.0927444334	2.0360810278	1.9368468891	1.6285659158	1.6605670933	1.8712571454	1.7123624426	1.7980433364	0.9973575382	1.4373944416	1.7014826136	1.8616281198	1.7409692737	1.8995763459	1.5969621168	1.6340896441	2.1095734604	1.8381506386	1.7985310364	1.2364093716	2.2191637829	1.8026780951	3.8408553346	1.999012615	1.3637273818	1.6080999165	2.6540348834	1.4717301156	1.8334313283	1.0337489114	2.0426937624	1.6179373484	1.5498744073	1.7105538211	1.7418168805	1.8370404755	1.634275149	1.5882943042	1.9726712832	2.1351460142	1.7101260664	1.6768444709	1.6545093823	1.944949261	2.2918013725	2.4032957797	1.5961590833	1.6095261127	1.8014504731
mbio-Solobacterium	1.9988446634	3.1727884397	1.0451805464	1.1551572711	2.2849776613	2.1748942287	1.8837608184	2.0203925832	2.0677699412	2.5288270708	0.7852732051	1.9827348295	1.4879162747	2.1622080868	3.0464147704	1.1864773713	1.6532180507	2.3918635182	1.9023864268	2.0868204271	3.6503192261	2.2173574527	2.1796652565	2.4407434404	2.1808898954	2.2151647767	2.1314876538	1.7428296388	1.9967161201	2.4450175254	2.4812681191	2.2068319857	2.1738206161	1.2995793197	2.0945238637	1.8989709238	2.4589912108	2.2319233688	2.3030936665	2.0664273914	1.9754493452	2.2375039228	1.8877465404	2.235904812	1.3467776762	1.7868145796	1.8768667115	1.4466619051	2.1788307493	2.0749604437	1.7616841731	1.8094737419	2.358415608	2.2760121142	1.9739151342	1.6742708472	2.6570252585	2.1689248725	2.6962499006	2.4393696818	1.8015888574	2.0459613921	3.0034550214	1.853932266	2.2712928038	1.471610387	2.4784052118	2.055798824	1.9877358829	2.0768005985	1.9406771418	2.2237543355	1.2193089344	1.9545410816	1.5577050686	1.7201797996	1.2951598518	2.0262646089	2.0682607016	2.1937914087	2.6580481498	2.8411572552	2.0340205589	2.0473875883	1.3864842585
mbio-Dethiosulfovibrio	2.2047438824	4.1156532528	2.0236469719	2.1336236967	2.5693827729	2.3807934477	2.16816593	2.0551492885	2.2736691602	2.6149902978	1.7637396306	2.1886340484	1.7674938144	2.4417856264	3.330819882	1.3923765903	1.9376231623	2.5977627372	2.2217360807	2.2536573408	2.2712559444	2.3841943664	2.4640703681	2.3160638024	2.465295007	2.3013280038	2.2983245675	1.9096665525	2.2811212317	4.1482768729	2.7608456588	2.4912370973	2.3406575299	2.2780457452	2.4138735177	2.0172677705	2.6258281245	2.5968805951	2.4699305802	2.350832503	2.1422862589	2.4043408365	2.1673240801	2.5203099236	1.5526768951	1.9927137986	2.1564442511	2.4251283307	2.4632358609	2.3545379834	2.3234920099	2.0890512816	2.3931723134	2.5604172258	2.2534926739	1.9586759588	2.9414303701	2.3357617862	2.5715702625	2.3146900437	2.085993969	2.3303665037	3.2093542404	1.940095493	2.5556979154	1.7560154986	2.3611585079	2.3402039356	2.2721409945	2.2436375122	2.2600267957	2.4041787589	2.1977753599	2.1213779953	2.5361714941	2.6986462251	2.2736262773	2.2321638279	2.1865575484	2.228548114	2.8248850636	3.1255623668	2.3184256705	2.3317926999	2.364950684
mbio-Loktanella	11.061054477	8.5524249555	9.2316977242	11.897490604	9.8169497843	9.7561646057	10.981133176	11.541638433	10.079674673	11.778028976	11.31661888	10.989978183	7.9824224615	11.055751294	12.257369303	9.5875936146	11.937376505	9.4314245925	10.660658828	8.84324055	9.5693213763	11.836543147	9.4573201908	11.895974294	10.831698248	10.832319045	11.084856595	9.2372515614	11.013073789	12.106557378	12.151971904	9.0867274122	8.9298881165	10.606005961	11.097774177	11.475799945	11.125262041	11.956809557	11.270853699	11.072330703	9.7589088745	9.318812252	11.148619238	9.5814638108	9.1378404377	12.504162188	8.5815906056	12.252983333	10.732497943	9.7918590519	10.673246322	9.1707133978	11.565791086	10.785957931	11.095203997	9.9432085644	11.4962787	10.646955804	11.456674833	11.459619464	11.987292713	12.338745851	11.286129807	10.133691638	12.675745492	11.666547523	11.771964221	12.246126706	8.8676313093	10.893750341	11.705394952	11.92151116	12.72582933	11.110015429	10.592219153	12.40239214	10.371799412	10.926951862	12.040519758	9.3453136521	9.1609967132	12.231612792	10.813153008	8.6779235458	11.917829933
mbio-Paeniclostridium	3.8670496907	4.5046111467	4.1445480859	3.8011591928	3.6214252813	4.3610693373	4.5227712084	4.7783196201	4.9458227545	4.8783396432	3.291550363	5.2831671174	3.8373870772	3.7309919176	4.6189297486	3.8760850952	3.8015933226	4.1363331771	3.7638177506	3.1112430953	4.0105237345	4.5074724993	4.4999932111	3.6560130626	4.7119849462	4.3494093622	4.4216027004	3.5984560376	4.1811606467	3.8502054325	3.9741030967	4.2412510683	4.1013655834	4.2269941764	3.3827698546	4.9224799285	4.3264151856	4.8577766685	4.3438492442	4.1398406055	4.2021427097	4.3316987594	3.7257170041	4.455538767	4.0138428314	4.7413194533	3.7749581676	3.4965607684	4.5932808813	3.8501951521	4.8212512647	4.0701352774	5.1811937892	4.529997574	3.9852172008	4.205365898	4.7304384726	4.2631197091	3.9928196249	3.5684826602	4.9771002592	4.1943366639	4.1736885862	4.8213577609	4.5252782636	4.8319047489	3.659152323	4.0089178044	4.4905418893	4.8974303618	4.9047941296	3.7775701426	3.5708634975	4.4171233242	3.9626988907	3.7013659128	3.128247326	4.2124397175	4.1797174056	4.391417999	4.5254721246	4.5186417931	4.5368265653	3.8692620354	4.34996837
mbio-Flavonifractor	3.9761395112	3.6783313972	4.293473779	5.2993421004	3.8653225918	2.2379189505	5.0735212934	3.3247841984	3.3845512553	3.7877167236	0.0517137844	2.2522104288	2.8745291103	2.8967442258	2.5112824835	4.1489752172	4.7425766287	1.5618034439	0.8815461904	4.8287178745	3.9197948254	4.1897152677	5.1328194509	5.7522364972	3.1196887968	3.3296645202	4.1797943221	4.6415172647	5.7095113466	4.1116507228	3.7508415335	5.7014470422	3.5805812553	3.5294940229	5.5719344949	4.626145663	2.8463865251	3.3890082815	3.7848163634	4.7364095343	3.7346404515	4.5753172082	5.172479762	2.7787750371	3.542252694	2.9042870854	4.1156340791	4.2240644037	4.496141274	4.5257036167	5.186338638	3.3722435326	2.8878737789	3.7002378427	4.8148406178	3.0136076781	4.6243933121	5.341220258	6.0223157584	4.97430097	1.5559631877	4.1222638172	3.4535028663	4.6031475454	2.9585529382	3.4944735532	5.3409931064	6.2873794746	5.6490008088	3.1373855965	4.0897619069	3.7966329817	2.5561388416	3.7023386386	3.0257795091	3.9500945028	3.0976533313	3.2468306077	2.6930737233	5.0831455246	4.4359029407	4.5623647216	5.1233791368	4.751721236	0.6529248378
mbio-Mycetocola	1.2333093518	5.5771781295	1.2076375676	1.3176142924	1.4128783463	1.409358917	1.0116615034	1.398195017	1.3022346296	1.5930264094	0.9477302263	1.2171995178	0.90824546	1.582537272	2.1743154554	3.2282969817	0.7811187357	1.6263282066	1.525229855	1.3765693886	1.2998214138	1.6832133587	1.3075659415	1.4134635429	1.3087905804	1.2793641153	1.5973435599	2.1772737397	1.1246168051	1.6798242091	1.9015973044	1.3347326707	1.6396765222	1.4620363409	1.7173672919	1.1337776074	1.9248471168	1.8738862194	1.7689495726	1.1943280764	1.4853319874	1.7033598288	1.3080757257	1.363805497	0.5812423645	2.6062417687	2.8821583975	1.6091189264	1.3067314343	1.495289629	1.694359941	1.2298029272	1.7362180418	1.4039127992	1.3942443195	0.8021715322	1.7849259435	1.6347807785	1.668970003	1.4120897842	0.9294895424	2.7588245778	2.2379197098	0.9181316046	1.3991934888	2.1844735727	1.21425467	2.7686620097	1.1156365679	1.5426565045	1.5635205699	1.5204302957	1.3817659556	3.0053594884	1.7201620898	1.8826368208	1.457616873	1.2607292973	1.3030673853	3.1565563432	2.1239040559	1.9690579402	1.1619212438	2.760250774	1.5489412797
mbio-Rubrivivax	-1.95397779	-0.043068419	-0.725146201	2.0477955363	-1.864678937	-1.777928224	-2.26589578	0.9193076055	-1.885052512	0.8187977933	-0.985053542	-0.385125123	1.3779631121	1.7969978689	-1.103241828	0.6930865369	-2.496438548	-1.560958935	-1.943722943	1.3106311798	0.9198891944	-1.638943094	-0.385028842	1.0357919005	-1.968766703	-2.302219423	0.5971152015	1.0150328007	-0.567977978	-1.152216417	-1.253175908	-0.357862112	-0.09751743	-2.055709929	1.7078461121	-1.698263018	0.718167881	-2.37001151	-0.816241287	-2.083229207	0.3042399493	-0.396404203	0.2687797304	-1.913751787	0.8533868417	-2.166007874	0.0168918019	-1.908627343	-1.970825849	-1.659483584	-2.251680179	0.7379947271	1.4714554357	-0.288681984	-0.175566393	-2.475385752	-1.49263134	0.4281015427	1.5808049778	1.323924759	-0.763105241	-0.518732706	-0.949367432	-2.663451934	-1.878363795	-2.678046212	2.5209413455	1.3655738439	-2.161920716	1.0278549734	0.4164958664	0.6578021432	-2.135980314	0.2137177518	-1.79758418	0.6868186462	-2.060129397	-1.926557844	0.7929548544	-0.09171814	-2.783214898	-1.308499344	-0.530673539	1.9851938307	0.3531231051
mbio-Melissococcus	0.9835976626	0.5725789382	0.797534452	0.9075111767	1.3464776428	1.1596472279	0.9452607999	0.8574817795	1.0525229405	1.4987242573	0.5376271107	0.9674878287	0.5466192225	1.2209110345	2.1079147519	0.1712303706	0.7147180322	1.3766165174	0.9903853269	1.0559898318	1.0501097246	1.1005295205	1.241165238	1.0391212094	1.2423898769	1.1850619633	1.0146597216	0.7119990434	1.0582161016	1.3126467339	1.5399710668	1.2683319672	3.3789207789	1.0519332252	1.1825227639	0.7666001322	1.3421632786	1.3001529298	1.1862657343	1.1279273728	0.9446187498	1.1206759906	0.9464494882	1.2974047935	0.3315306754	0.7715675788	0.9355696592	1.1990158107	1.2403307308	1.1336633915	1.2707593794	0.8681766897	1.1955048043	1.3375120956	1.032618082	0.7357708286	1.71852524	1.0520969403	1.2946276695	1.0377474507	0.8630888389	2.6924238743	1.9882080206	0.8238294525	1.3327927853	0.5331103685	1.1305115815	1.1172988055	1.0492358644	0.9599726663	1.0286760419	1.2217849377	0.97166284	0.8377131494	1.3100589742	1.4725337052	1.0475137574	1.0110176082	0.9358899101	1.0308806049	1.5412202177	1.9026572367	1.0955205403	1.1088875697	1.1388381641
mbio-Corallococcus	1.5345853471	1.1235666227	1.216705457	1.3266821818	1.721391541	3.2955974131	1.3201746981	1.5459038452	1.603510625	1.9121246833	0.9567981157	3.1034380139	3.1465802931	1.4989440102	2.4828286501	4.4226577731	1.0896319304	1.9276042019	1.6390086361	1.7444118975	4.7710224105	1.6401396636	1.6160791362	1.6038940303	1.6173037751	1.5984623892	1.5542698648	1.4004211091	1.4331299998	1.8644935238	1.8180040426	1.6432458654	1.5966028271	3.7930323252	1.8311460731	1.3184469222	1.8817734218	1.8895148391	3.3108383782	1.502841271	1.2293637193	1.6602861337	2.8094449646	1.6723186917	0.8825183599	1.3225552633	1.213602635	1.6181868158	1.615244629	1.4116963672	1.5621019152	3.4681377603	3.4688893707	1.7124259938	1.3106510577	2.6956472276	2.0934391382	1.5917070834	3.4443629911	1.6025202716	1.2380027371	1.4823752717	2.5391957051	1.2372298785	1.7077066835	0.9080242667	1.8824284134	3.0771752044	1.4241497626	3.0845453102	1.6772993511	1.7665746685	1.390833845	1.3773232926	1.7292299793	1.8917047102	1.4666847624	1.5620052926	1.4877367	1.7193026706	2.0808303608	2.2775711349	1.4704344385	1.4838014679	1.5580091691
mbio-Caldanaerobius	1.8892443534	1.478225629	1.7896614588	1.8996381835	2.3144455229	2.0652939187	1.91322868	1.6093682313	1.9581696313	2.3950155433	1.5297541174	1.8731345195	3.6260022722	1.9783659893	3.075882632	1.0768770614	1.6826859123	2.2822632082	1.8839265234	1.7198228113	1.9557564154	2.0851690963	2.2091331181	2.0330320916	2.210357757	2.0813532492	1.9992992974	1.728045912	2.0261839817	2.3218266792	2.2974260217	2.2362998474	2.0416322597	2.044060232	2.0760639603	1.7757800775	2.3268028544	2.0720191361	3.7558678108	2.095895253	1.7469454927	2.1053155664	1.703904443	2.2653726736	1.2371773662	1.6772142696	3.2779871148	2.1911428175	2.2082986109	1.8911183463	2.1566179883	1.6256316445	1.9473912561	2.3054799758	1.7900730368	1.7037387088	2.6864931201	2.0367365161	2.2885385517	2.0316583329	1.831056719	2.0754292537	2.8938547114	1.7201207385	2.3007606655	1.5010782486	2.1642234765	2.0852666856	2.0172037445	1.9446122421	1.9222172384	3.6958567863	1.9637898468	1.8223527252	2.302185981	2.4646607119	2.0396407641	1.916664299	1.9450698554	3.3677295575	2.5258597934	2.8706251169	2.0634884205	2.0768554499	2.1309651709
